Id,AccountId,Name,Amount,CurrencyIsoCode,StageName,CreatedDate,CloseDate,IsClosed,IsWon
006_beyjq9qowg6rtd,001_l4ltfmn32dqsu7,Deal - Renewal,6346.71,GBP,Negotiation,2025-05-17,,False,False
006_4nujh2dgxl3z0k,001_7mwzg4iv6ylq5z,Deal - New,11994.01,USD,Negotiation,2024-01-10,,False,False
006_eund5akcf8kyhm,001_wltq0ezo8y3tsw,Deal - Renewal,17431.02,USD,Proposal,2023-07-20,,False,False
006_s73x6n8l69088i,001_uuxl4gdjooiohi,Deal - Expansion,13309.36,USD,Qualified,2024-11-15,,False,False
006_ek26xevevtm53y,001_1wpkqoabyo3ah5,Deal - New,11801.02,USD,Closed Lost,2025-08-06,2025-09-01,True,False
006_i0tg68dum715bo,001_x7j4v03sddvk17,Deal - Expansion,15944.96,USD,Closed Lost,2024-06-25,2024-08-09,True,False
006_eyrqyt1h3lfeog,001_l1rmztb4z563te,Deal - New,24668.34,USD,Negotiation,2023-02-15,,False,False
006_sv8fsx3mtjgc7d,001_1jf3gntem53efp,Deal - Renewal,17054.26,USD,Closed Won,2025-09-02,2025-11-01,True,True
006_exs1aup0aettxt,001_f802refocxo162,Deal - Renewal,13379.94,USD,Closed Won,2023-06-12,2023-06-29,True,True
006_m3neieqyr8mljg,001_oq2fddasgm2eb3,Deal - Renewal,7727.03,USD,Qualified,2023-02-06,,False,False
006_lxlxe3g0j2mew7,001_dv5nilkua3i6dn,Deal - Expansion,17862.95,USD,Closed Won,2025-06-05,2025-07-19,True,True
006_ir16prd6jq83or,001_xymzlafsqgl5x0,Deal - Expansion,19463.58,USD,Closed Won,2024-08-25,2024-11-17,True,True
006_atda66cbo95h8u,001_i8mgk0ixf6cgkv,Deal - Expansion,12462.51,USD,Qualified,2024-01-15,,False,False
006_xla3ipg7pl4mr0,001_afer1ql1z5kcdi,Deal - New,11390.09,USD,Negotiation,2025-06-10,,False,False
006_wuxin339hky320,001_6xpsfva5o38z7h,Deal - Expansion,7245.02,USD,Closed Won,2023-06-01,2023-09-14,True,True
006_wo0cx8822z5yyw,001_givddkk6mbfn4f,Deal - Renewal,6100.49,GBP,Negotiation,2023-11-07,,False,False
006_vetlof9uzt5wja,001_ot34juum0zsn7n,Deal - Expansion,5563.91,EUR,Closed Won,2023-01-21,2023-04-12,True,True
006_esvzlctg66zyct,001_52dmfcnsra78u1,Deal - Renewal,10133.89,EUR,Proposal,2024-06-16,,False,False
006_xzrfoteepzsn0s,001_cxj36umy0n5xop,Deal - Renewal,8290.38,USD,Proposal,2025-06-15,,False,False
006_38d1nat9khqfzy,001_f56ig3i4cuijis,Deal - Expansion,18402.43,EUR,Closed Won,2024-08-05,2024-09-10,True,True
006_0wglckgp4c2wbt,001_mvu94200rf864l,Deal - New,13128.89,USD,Qualified,2023-12-04,,False,False
006_rjkykjj8kvvzuz,001_5n0xsqzdu4ijud,Deal - Renewal,13354.92,USD,Qualified,2025-02-23,,False,False
006_dnc5orz9fh0coq,001_1wpkqoabyo3ah5,Deal - New,14821.56,USD,Closed Won,2025-06-05,2025-07-24,True,True
006_7blkpylvfi9naq,001_kdqg0v9w3zuyy2,Deal - Renewal,15147.86,USD,Closed Won,2023-03-25,2023-06-22,True,True
006_vu3bddxyp2ztmo,001_v5j384qqw2xo5s,Deal - Renewal,17864.04,USD,Closed Lost,2024-10-27,2025-01-23,True,False
006_m2juddznizhdkp,001_9bofh4lpbmrcco,Deal - New,7622.37,GBP,Closed Won,2023-08-21,2023-09-19,True,True
006_0yxwo9hdhm3529,001_92plxyv9mhdj7i,Deal - New,8513.41,EUR,Proposal,2024-11-28,,False,False
006_qw6yn9uefsfr71,001_7kjrybmad5hfp7,Deal - New,16580.64,USD,Qualified,2023-09-30,,False,False
006_qhpbp10xk1yh7q,001_46baw26t9einq3,Deal - New,20927.57,USD,Closed Won,2025-07-02,2025-08-11,True,True
006_kj5hnatzdk9w79,001_f56ig3i4cuijis,Deal - New,13746.9,USD,Closed Won,2023-02-14,2023-06-04,True,True
006_o6lfo82z21z8qo,001_ronyvxi20lpwu7,Deal - Expansion,10366.31,USD,Closed Lost,2023-12-09,2024-01-08,True,False
006_j6w07d09y5fxov,001_mksf3o7sxw48pp,Deal - Renewal,3598.73,USD,Proposal,2025-05-03,,False,False
006_y0gs09rvhm7gk9,001_vqfdlfjn5dmrqw,Deal - New,14088.77,GBP,Closed Lost,2025-08-22,2025-12-12,True,False
006_bi86j2pv7lb5cc,001_s2oeyfr7dxz8to,Deal - Renewal,8219.46,USD,Negotiation,2025-05-17,,False,False
006_sknhavp3cl173h,001_bf67b7efvppv6s,Deal - New,13137.63,USD,Closed Lost,2025-01-05,2025-02-21,True,False
006_dk5i0rpwkmcb0a,001_4tep9dtxxop52n,Deal - Renewal,4894.64,EUR,Closed Lost,2025-06-03,2025-09-17,True,False
006_zhz9dl2wdva0jv,001_lekxny6s7oxtej,Deal - Expansion,8515.92,AED,Closed Lost,2025-08-14,2025-09-24,True,False
006_22r78jtvusgnqs,001_me8yid63hqaqas,Deal - New,19534.23,USD,Proposal,2024-08-02,,False,False
006_opojquills3xek,001_cp0it78y3g1cdb,Deal - New,22343.21,USD,Closed Won,2023-01-24,2023-05-15,True,True
006_hpv3comwjmzrgr,001_77zwwjmv0zb92c,Deal - New,5457.0,USD,Closed Lost,2024-03-03,2024-06-17,True,False
006_ffkgizws8p7odl,001_lyiu97p2z5o5pu,Deal - New,7027.9,USD,Closed Lost,2024-05-20,2024-08-25,True,False
006_vnu2fzwz8epwki,001_jeb7517y5eatjq,Deal - Renewal,32697.06,USD,Closed Lost,2024-06-18,2024-07-23,True,False
006_obe0annn3jl2b9,001_vu85owg9p02qf3,Deal - New,15447.0,USD,Proposal,2023-06-06,,False,False
006_0hk90r7f4jsbra,001_o9w61434s63b40,Deal - Renewal,23736.58,EUR,Proposal,2024-10-03,,False,False
006_981mqvxfol2w97,001_1wpkqoabyo3ah5,Deal - Expansion,13928.8,EUR,Closed Lost,2024-12-05,2025-02-18,True,False
006_4zv5zwr1r5fdb6,001_dv5nilkua3i6dn,Deal - Expansion,8487.81,USD,Closed Won,2023-08-22,2023-12-14,True,True
006_c8awx3xjuueucy,001_46baw26t9einq3,Deal - Expansion,11722.08,USD,Qualified,2023-05-30,,False,False
006_pz9qg8z0jrv902,001_7kf675lnb5wrlf,Deal - Expansion,8938.39,USD,Closed Won,2025-04-13,2025-05-27,True,True
006_r6c8kibamgpp3z,001_02ylge9r1d9elu,Deal - New,11579.31,USD,Proposal,2023-07-22,,False,False
006_i1scb1e1ocb0bx,001_fiw4k67ox3wr78,Deal - New,18288.93,EUR,Qualified,2023-10-09,,False,False
006_sexv9gu7cfs6c0,001_u2ix0q1xyicq7i,Deal - Expansion,20552.44,USD,Qualified,2023-08-03,,False,False
006_bozuok9ah44m3l,001_zzcb1h1bmyhyar,Deal - New,40767.08,USD,Proposal,2025-09-10,,False,False
006_h7e2zvaysoav81,001_e0cvn9szw5wan9,Deal - Expansion,12646.67,USD,Closed Won,2023-07-16,2023-10-13,True,True
006_zl2ustitgq1a14,001_ef2g3a4x8namfm,Deal - New,12837.83,USD,Closed Lost,2025-08-18,2025-10-09,True,False
006_1fzgdyd8abpueb,001_dru6spcv2whelp,Deal - Renewal,12590.6,USD,Closed Won,2025-04-10,2025-05-01,True,True
006_givdykj8di72pr,001_61k725v826m7wu,Deal - Expansion,18063.69,USD,Negotiation,2023-12-14,,False,False
006_z3hokp2q8fqgcm,001_oq48ws7o9n9dib,Deal - Renewal,26886.11,USD,Closed Won,2025-04-25,2025-07-15,True,True
006_09haxozlhbcrde,001_hl746fp4fsx6lk,Deal - Renewal,4500.37,GBP,Proposal,2025-04-22,,False,False
006_o74if4gorjciil,001_61k725v826m7wu,Deal - Expansion,5637.21,USD,Closed Won,2023-08-06,2023-11-15,True,True
006_6plhhdtpz4gipw,001_lviyfhlaaddy6k,Deal - Renewal,18816.43,USD,Proposal,2025-09-11,,False,False
006_cr02gnurpone4f,001_l1rmztb4z563te,Deal - New,19231.07,USD,Closed Won,2024-07-14,2024-11-04,True,True
006_uz6rf4csbv2ro9,001_z3ukkf7z89kadm,Deal - New,38608.86,USD,Closed Lost,2024-02-21,2024-04-21,True,False
006_scwuheb0u5qnz1,001_q2td8pztgzf978,Deal - New,11224.12,USD,Closed Lost,2024-10-07,2024-11-29,True,False
006_tgivs1guuu199s,001_6xpsfva5o38z7h,Deal - Expansion,15686.24,USD,Closed Lost,2025-09-28,2025-12-19,True,False
006_4ocm97jx06nza9,001_lzphpk4pigohip,Deal - Expansion,8864.93,GBP,Qualified,2024-09-01,,False,False
006_t64c067ug9umat,001_7kcsqmntdtnrzq,Deal - Renewal,16349.06,USD,Closed Won,2025-05-06,2025-08-04,True,True
006_wv1eotxkg0k5w0,001_vycua5ft21nfqs,Deal - New,10505.39,EUR,Proposal,2025-05-21,,False,False
006_5sfgjh2lud2t5r,001_7kjrybmad5hfp7,Deal - Renewal,5562.43,GBP,Closed Lost,2024-03-31,2024-06-14,True,False
006_y2jkish1ggdehx,001_r6h0wvcqzmvv64,Deal - Renewal,9745.77,USD,Closed Lost,2024-02-13,2024-03-16,True,False
006_6a6wuf9fr1hc8n,001_y2qg8vlkjltgna,Deal - Expansion,10409.97,USD,Closed Lost,2023-01-12,2023-03-25,True,False
006_e8sptfr9onho9b,001_v0xuu3rumsfi0v,Deal - Expansion,9953.97,EUR,Closed Lost,2024-02-03,2024-03-21,True,False
006_pwjer9yimiu6ra,001_50biz31o5ozrdu,Deal - Renewal,4620.48,USD,Negotiation,2024-06-18,,False,False
006_6kswv325pnvt6p,001_ylgns8r9fjqcwi,Deal - Renewal,9356.22,USD,Closed Won,2023-12-01,2024-01-06,True,True
006_cgdne9c26m03b3,001_g5x9dsinevpikt,Deal - New,22095.7,USD,Closed Lost,2023-12-20,2024-01-28,True,False
006_xzyokny4f7805i,001_vqfdlfjn5dmrqw,Deal - New,14305.74,USD,Negotiation,2023-06-25,,False,False
006_gn62xs7bg18h00,001_77bd1pixexm0rm,Deal - Renewal,7894.45,GBP,Closed Won,2023-04-01,2023-04-29,True,True
006_zdyj7ga5csxpap,001_khyddttv788lr1,Deal - New,16017.63,USD,Closed Won,2024-09-24,2024-12-28,True,True
006_pdd0c4t03nvefu,001_jeb7517y5eatjq,Deal - Expansion,14735.37,USD,Closed Won,2023-03-21,2023-04-20,True,True
006_hus6mvalee6u9x,001_l1rmztb4z563te,Deal - Renewal,43971.28,USD,Closed Won,2023-05-23,2023-06-16,True,True
006_c8bacl04mvsk20,001_l1rmztb4z563te,Deal - Expansion,11527.52,USD,Closed Lost,2024-08-14,2024-11-27,True,False
006_4un43eljgenc8z,001_me8yid63hqaqas,Deal - Expansion,3469.76,EUR,Closed Won,2025-08-14,2025-09-14,True,True
006_rtj6bi5n31knuq,001_2awy4zpb7oj949,Deal - Renewal,20639.29,USD,Closed Lost,2025-08-02,2025-08-19,True,False
006_dcivprwu5rpuwh,001_e6elbmac4oks43,Deal - New,8276.44,GBP,Closed Won,2023-08-25,2023-11-21,True,True
006_kqsc8cgig2yoem,001_4dvjcfa5crqe5e,Deal - Expansion,31524.83,USD,Qualified,2023-07-19,,False,False
006_3gmtnt504i0t6e,001_r8bd583iac9c7b,Deal - Renewal,28313.26,USD,Closed Lost,2025-08-30,2025-10-08,True,False
006_o4qga3vfdwe0yu,001_m7q8p4446evehl,Deal - Renewal,11510.26,EUR,Negotiation,2025-08-25,,False,False
006_ya6aj6irqeitwa,001_k5oclhhjblxic6,Deal - Renewal,13522.92,USD,Closed Lost,2023-08-25,2023-10-31,True,False
006_xrypabtx3rq8n3,001_u4qecwlgt8p3zg,Deal - Expansion,10293.22,USD,Closed Won,2025-09-30,2025-12-19,True,True
006_2og27iwqb1z7t0,001_cwlzmwp0uxecca,Deal - New,11274.55,GBP,Qualified,2024-11-26,,False,False
006_f36tdz01ov666o,001_z3ukkf7z89kadm,Deal - Renewal,5259.32,GBP,Closed Lost,2025-01-14,2025-03-20,True,False
006_3rra0bo06boa53,001_34v4k38gqgd1x6,Deal - New,8908.57,GBP,Closed Won,2023-02-26,2023-06-06,True,True
006_nw449o6on22cwv,001_eowpwb0dmcnof7,Deal - Renewal,14120.7,USD,Proposal,2025-02-07,,False,False
006_e2nmkqqc49a6m1,001_a0xb3z8509h1ax,Deal - Renewal,6475.22,USD,Qualified,2025-08-11,,False,False
006_30dy31gw6hyv1r,001_26wfgoxnb3hp2l,Deal - New,8451.45,USD,Closed Won,2024-07-11,2024-11-03,True,True
006_ewtuwtxcz3dm26,001_g1i3qbj7wujl72,Deal - Renewal,7354.11,USD,Negotiation,2023-04-29,,False,False
006_6da7mn2htsfawo,001_l1isqdsft27hdu,Deal - New,14821.55,EUR,Qualified,2024-08-11,,False,False
006_16l80ppd5nec69,001_b8ck45lbrlb7gz,Deal - New,8002.18,EUR,Negotiation,2023-01-23,,False,False
006_ikuiy4q8y0812a,001_yjslh67gq4ras0,Deal - Expansion,6901.21,USD,Closed Lost,2023-09-20,2023-10-26,True,False
006_h4j79xkmdfyl43,001_1kfsj1qj2bok9h,Deal - Renewal,10999.97,USD,Closed Won,2025-03-12,2025-03-31,True,True
006_lda2r1kd6nsmf3,001_s2oeyfr7dxz8to,Deal - New,9545.55,GBP,Negotiation,2023-05-08,,False,False
006_qhmahcx78dtjbm,001_f56ig3i4cuijis,Deal - Renewal,18060.08,USD,Closed Won,2024-01-26,2024-05-18,True,True
006_ifcsmc3si05o2m,001_vdb00p764noxoe,Deal - New,10908.03,USD,Closed Lost,2025-06-18,2025-07-11,True,False
006_1k7t5ufu1agix4,001_dtpjsnek7y6z8e,Deal - New,26812.03,USD,Qualified,2025-01-29,,False,False
006_59m5p1vwb3gjwh,001_ef2g3a4x8namfm,Deal - Renewal,15554.71,EUR,Closed Lost,2023-10-03,2023-12-17,True,False
006_pe1vwa3mkirkks,001_2eh4s2z0g1de0q,Deal - New,20273.93,EUR,Closed Lost,2024-08-28,2024-11-09,True,False
006_u8tiyeh463w5n1,001_oq2fddasgm2eb3,Deal - New,22556.99,EUR,Closed Won,2025-01-02,2025-04-04,True,True
006_bwhclfk091ibem,001_f802refocxo162,Deal - New,6903.3,USD,Qualified,2025-07-16,,False,False
006_2jr1aal8p3zczn,001_pte9tl8ru9oor8,Deal - New,4996.79,USD,Closed Lost,2023-02-08,2023-02-28,True,False
006_2vtv6noip8mejg,001_thk5iw7ynnw58o,Deal - Renewal,11415.84,GBP,Closed Lost,2023-03-16,2023-05-20,True,False
006_1ge31dj1zf3txw,001_6kc6mz3ivt23rt,Deal - New,6850.64,GBP,Qualified,2023-09-25,,False,False
006_bg1r50zq6zk9l3,001_cxgf9rs6cqsksp,Deal - Expansion,29644.64,EUR,Negotiation,2023-04-02,,False,False
006_ut1olgqb6znyqx,001_c4j04oh047tz0s,Deal - Renewal,3435.06,GBP,Proposal,2024-08-26,,False,False
006_d6cdjcsubh4sgt,001_vdb00p764noxoe,Deal - New,27219.02,USD,Closed Lost,2023-01-03,2023-04-28,True,False
006_ol1b5x3mph2xng,001_ninapu5ck7qz2o,Deal - New,6871.55,EUR,Qualified,2024-03-06,,False,False
006_rdqmcslmgvfvek,001_61k725v826m7wu,Deal - Expansion,14752.68,EUR,Closed Lost,2023-01-01,2023-03-30,True,False
006_13oswgxl7oqxny,001_r8bd583iac9c7b,Deal - Expansion,5148.45,USD,Closed Lost,2024-02-28,2024-03-29,True,False
006_spyoz7rwjpke5c,001_h9nzvmq74f1e7f,Deal - New,10650.87,GBP,Closed Lost,2025-07-21,2025-10-20,True,False
006_w362w5jbv09rtz,001_ofznrycyrvmrn0,Deal - Renewal,39640.72,AED,Closed Won,2024-08-30,2024-09-20,True,True
006_hz5dzh4lrwfo3i,001_77zwwjmv0zb92c,Deal - New,15773.65,EUR,Closed Won,2025-01-31,2025-04-21,True,True
006_m18vxcpjidv1vr,001_zotujb1jz4bmef,Deal - Renewal,44168.69,USD,Closed Lost,2024-09-13,2024-10-31,True,False
006_1sl0dvf6gac1av,001_lmklw66uyv9sm0,Deal - Expansion,6469.35,USD,Closed Won,2024-09-11,2024-10-08,True,True
006_t32nir589wj521,001_c782y5bqxuyoi1,Deal - New,14718.71,EUR,Closed Lost,2023-12-22,2024-04-19,True,False
006_e5q7m480399rsl,001_vn9scj4rf2rl9f,Deal - Renewal,8813.9,AED,Closed Won,2024-10-13,2025-01-04,True,True
006_55c66368h4ag19,001_i8mgk0ixf6cgkv,Deal - New,8054.18,EUR,Closed Lost,2023-04-12,2023-05-02,True,False
006_87v2yk65qa90ru,001_77zwwjmv0zb92c,Deal - New,12658.44,GBP,Proposal,2023-02-11,,False,False
006_75aghluendf41n,001_mg117w7tf0lbxy,Deal - Expansion,11272.69,GBP,Closed Lost,2023-09-05,2024-01-02,True,False
006_boehfcioa8je0u,001_fgmec4rk2p34fp,Deal - New,19454.35,EUR,Closed Lost,2023-02-14,2023-04-13,True,False
006_m19fv4m1c4is8l,001_3wvwih2g29pdhc,Deal - Expansion,18776.35,USD,Closed Won,2024-08-27,2024-11-20,True,True
006_5j4p8cg27j64br,001_ijr42tko3igtex,Deal - Expansion,10304.38,USD,Closed Lost,2024-08-06,2024-08-31,True,False
006_2atfxtyl5ub0el,001_s2oeyfr7dxz8to,Deal - New,15459.5,USD,Closed Lost,2023-11-16,2024-02-17,True,False
006_7i84c4p9mt3dje,001_8h755n7te4hx4v,Deal - Renewal,31769.91,USD,Closed Lost,2023-08-09,2023-11-02,True,False
006_vxo07tvldeud06,001_f802refocxo162,Deal - Renewal,20426.31,AED,Closed Won,2025-09-03,2025-10-26,True,True
006_5w69roww9yqte8,001_e0cvn9szw5wan9,Deal - New,21622.89,USD,Closed Won,2023-12-20,2024-03-27,True,True
006_zdv3mez7fpcctk,001_dtpjsnek7y6z8e,Deal - Renewal,28915.97,EUR,Closed Lost,2023-08-22,2023-11-24,True,False
006_ag0s0dkp80bnsk,001_vk5kkloraln8tr,Deal - New,6389.42,USD,Closed Lost,2024-06-05,2024-07-23,True,False
006_sjxshpcuw2hs21,001_eaik4tnbe7ei8f,Deal - Renewal,15576.51,USD,Closed Lost,2023-07-09,2023-09-29,True,False
006_czoz37mlzthc52,001_cxgf9rs6cqsksp,Deal - Renewal,15897.47,USD,Proposal,2023-11-03,,False,False
006_cvbe9ilhvjchfk,001_z9fvlq2x5wyuba,Deal - Renewal,8154.1,USD,Closed Won,2025-05-19,2025-06-09,True,True
006_5sug2cxld4eas0,001_vqfdlfjn5dmrqw,Deal - New,14503.02,USD,Closed Lost,2024-03-29,2024-07-22,True,False
006_alpb2hbv4zwl5p,001_8fpir6obsnos5a,Deal - Renewal,31012.89,GBP,Closed Won,2025-06-16,2025-08-20,True,True
006_505mnn16ovoakk,001_f9c6j1qzfg60mp,Deal - New,22754.75,USD,Negotiation,2024-10-07,,False,False
006_3eynahqamvvv00,001_m8ibaw8vn6hnb3,Deal - New,28436.85,EUR,Negotiation,2024-11-18,,False,False
006_necytryshc22je,001_69xcv788b6wmy7,Deal - Expansion,17124.26,AED,Closed Won,2024-07-02,2024-09-13,True,True
006_9y8gv0pnef2geg,001_z3ukkf7z89kadm,Deal - New,7980.41,USD,Closed Lost,2025-01-03,2025-04-14,True,False
006_ep46wtnl6lf5tn,001_0vj5t15hywejl7,Deal - Expansion,27072.93,USD,Closed Lost,2023-03-23,2023-07-12,True,False
006_036key2zsidi0c,001_8u39iz503b7qws,Deal - Expansion,8955.51,EUR,Closed Won,2023-01-15,2023-03-10,True,True
006_n15qbejkq203yu,001_4n3yq5ik5aratj,Deal - Renewal,18828.74,GBP,Closed Lost,2025-04-24,2025-05-29,True,False
006_s6plyu8agw2t4w,001_hp9dbi7n6kgxn2,Deal - Renewal,47907.72,EUR,Closed Lost,2024-02-29,2024-06-15,True,False
006_kqv4zzxrha037e,001_r5ky0hy2btbvg3,Deal - Expansion,21267.18,USD,Closed Won,2023-04-11,2023-06-01,True,True
006_zi906ryfpr4qie,001_5yqwvet5b9gglm,Deal - Expansion,6726.19,USD,Closed Won,2024-05-23,2024-09-19,True,True
006_xdm8pbhfnsz2s7,001_lzphpk4pigohip,Deal - Renewal,10933.54,USD,Qualified,2023-09-26,,False,False
006_wykg0yq9uwfy9j,001_du3xnhhz1qtsdy,Deal - Renewal,8783.34,USD,Closed Won,2023-01-17,2023-04-06,True,True
006_omps3lgcq7cjvx,001_bgctrwpvi8gmb6,Deal - Expansion,18379.38,USD,Qualified,2025-08-20,,False,False
006_c8mg4hky6pu8w4,001_y4cuvusfi760px,Deal - New,18566.84,USD,Closed Lost,2023-08-11,2023-10-17,True,False
006_m25zgwc9i19td4,001_zyvpfikqlfuts5,Deal - Renewal,37506.38,USD,Closed Lost,2025-05-29,2025-07-18,True,False
006_u9ebrmu21n53dd,001_x7j4v03sddvk17,Deal - Renewal,17880.79,USD,Proposal,2023-06-14,,False,False
006_edhsztdt1ytto8,001_kr9ed7ixgpnd24,Deal - Expansion,21081.63,GBP,Negotiation,2024-03-12,,False,False
006_utohub2yuaq66x,001_e6elbmac4oks43,Deal - Expansion,18117.06,USD,Closed Lost,2023-07-30,2023-11-25,True,False
006_605yx0tz4wzxky,001_3wvwih2g29pdhc,Deal - Expansion,7830.39,USD,Closed Lost,2023-03-07,2023-04-06,True,False
006_ela6ttcsmhwlgh,001_9bofh4lpbmrcco,Deal - New,21883.09,USD,Negotiation,2024-02-17,,False,False
006_uyyqn71t2mmlr3,001_pgn2v1p67wi9t8,Deal - Expansion,16488.95,USD,Closed Lost,2024-10-24,2025-01-29,True,False
006_mq2qjp31nxyli7,001_1kfsj1qj2bok9h,Deal - Renewal,13851.08,USD,Closed Won,2025-06-19,2025-09-03,True,True
006_djxlc2of7dx7hp,001_15udr28fkqh646,Deal - New,24148.93,USD,Proposal,2025-02-06,,False,False
006_jzctqnaw65xb8y,001_ygpebkwhultrws,Deal - Expansion,10003.29,USD,Closed Lost,2023-01-06,2023-04-17,True,False
006_qxq113d0pkwimg,001_o1n3l2e3osuye6,Deal - Expansion,14321.11,EUR,Qualified,2024-10-23,,False,False
006_sw842816q705u4,001_fiw4k67ox3wr78,Deal - New,23817.41,USD,Negotiation,2024-09-21,,False,False
006_ryzqvao8afe07a,001_6c9dqab5qqxrzk,Deal - Renewal,8650.08,USD,Closed Lost,2024-04-01,2024-06-28,True,False
006_qh0lc0z4qe9287,001_mihow5opyzpxr5,Deal - Expansion,14652.22,EUR,Closed Lost,2025-07-23,2025-11-19,True,False
006_7xe71kd26tntm2,001_msj4w2aqit8tyn,Deal - Renewal,9397.86,USD,Closed Lost,2024-11-26,2025-03-07,True,False
006_5bo9fvxaeilmsm,001_h9nzvmq74f1e7f,Deal - Expansion,27097.75,AED,Negotiation,2024-02-05,,False,False
006_u7ps7bgav9chlt,001_kr9ed7ixgpnd24,Deal - Renewal,21693.24,EUR,Qualified,2025-04-18,,False,False
006_0tn5popia6wdsy,001_z9fyda5vb7xtgj,Deal - Expansion,11736.2,GBP,Closed Lost,2024-08-31,2024-09-16,True,False
006_iut1aat7rwg10d,001_lik5qfi3jqomhl,Deal - New,27818.11,AED,Closed Lost,2024-04-08,2024-06-27,True,False
006_u7d0qssm20v2mc,001_4aqrdas0htp3sr,Deal - Expansion,4546.39,EUR,Proposal,2024-12-01,,False,False
006_1m763af8btp7pq,001_k5oclhhjblxic6,Deal - Expansion,24323.94,USD,Closed Won,2024-06-21,2024-10-06,True,True
006_2711h4ult35too,001_cb9kh90b366948,Deal - New,4630.23,USD,Closed Lost,2024-06-30,2024-08-06,True,False
006_lcvye8h5tge55t,001_92plxyv9mhdj7i,Deal - Expansion,25015.94,USD,Closed Lost,2024-04-27,2024-07-31,True,False
006_ab5ficko6purbi,001_cxj36umy0n5xop,Deal - Renewal,6904.06,EUR,Closed Won,2023-07-17,2023-08-21,True,True
006_2ahbrpifwm0dxd,001_46baw26t9einq3,Deal - Renewal,17837.02,EUR,Qualified,2023-12-15,,False,False
006_86rhavy1pxa4j9,001_ijr42tko3igtex,Deal - Renewal,7850.78,GBP,Closed Lost,2025-07-24,2025-11-13,True,False
006_ark27zhxyt0l8h,001_5yqwvet5b9gglm,Deal - Expansion,8865.94,EUR,Closed Won,2024-04-29,2024-08-13,True,True
006_midm1kk3iex3zl,001_z9fvlq2x5wyuba,Deal - Renewal,17336.82,USD,Closed Won,2025-05-05,2025-09-01,True,True
006_c6x5s0dvycj63a,001_o1n3l2e3osuye6,Deal - Expansion,31146.52,USD,Closed Lost,2025-07-29,2025-09-10,True,False
006_bgop131dn9pj08,001_dru6spcv2whelp,Deal - Expansion,15592.57,AED,Closed Won,2024-02-14,2024-04-12,True,True
006_41v4ss9e0ozzok,001_r5ky0hy2btbvg3,Deal - New,14108.82,USD,Closed Lost,2025-03-03,2025-06-30,True,False
006_9mjanguta85fm6,001_expy3en7t0n9qj,Deal - Expansion,37383.19,AED,Closed Won,2023-08-23,2023-12-07,True,True
006_c0qcu1w4yusz1z,001_qng6wpe7ldt1ww,Deal - Expansion,11517.88,USD,Closed Won,2024-02-19,2024-04-09,True,True
006_v87rv4uyiqaely,001_m8ibaw8vn6hnb3,Deal - Renewal,9253.92,USD,Closed Won,2024-08-18,2024-09-19,True,True
006_moisnkvc6p5gvy,001_o8ylhb3k8q1hih,Deal - New,10749.92,USD,Closed Won,2024-12-14,2025-04-01,True,True
006_r6kdnxrf5rcbe3,001_2fpkuwullcyzxz,Deal - Expansion,5118.4,USD,Closed Lost,2024-10-26,2025-02-01,True,False
006_3a2qip8uckzamx,001_kpmqi2mmvvepwb,Deal - Renewal,60873.07,USD,Closed Lost,2023-08-15,2023-09-06,True,False
006_ocxl8c1qd712u4,001_pk5x98q50ce06v,Deal - Expansion,13689.3,USD,Negotiation,2023-03-16,,False,False
006_nmcfe0fjevpspz,001_o8ylhb3k8q1hih,Deal - Expansion,35366.15,USD,Qualified,2023-06-08,,False,False
006_8b6ghrzroth5ua,001_o1n3l2e3osuye6,Deal - Expansion,17055.43,USD,Closed Lost,2025-01-22,2025-02-13,True,False
006_vfkyugzhew3n4t,001_8nw6skg0793oe1,Deal - Expansion,19439.19,USD,Proposal,2023-10-01,,False,False
006_vaf6zq9qx5dy39,001_02ylge9r1d9elu,Deal - Expansion,19666.97,AED,Proposal,2023-11-15,,False,False
006_mnfp353x48k0wd,001_hg282igcgl5oo3,Deal - Expansion,9553.91,EUR,Closed Lost,2024-08-23,2024-12-01,True,False
006_mxxzrrqou2e8sq,001_a0xb3z8509h1ax,Deal - Renewal,34436.66,EUR,Proposal,2023-06-07,,False,False
006_4ak3n2tfzm4264,001_o8ylhb3k8q1hih,Deal - New,50271.67,USD,Qualified,2025-05-11,,False,False
006_8f58ml5rp6nrm9,001_du3xnhhz1qtsdy,Deal - Expansion,7213.84,USD,Closed Lost,2023-04-21,2023-07-04,True,False
006_tj03hcvdp6s3hv,001_mg117w7tf0lbxy,Deal - Expansion,14050.59,USD,Negotiation,2023-11-06,,False,False
006_w7zb2z369kb6je,001_ijr42tko3igtex,Deal - New,11260.81,EUR,Closed Lost,2025-03-27,2025-06-08,True,False
006_stsx6wk3bfe68h,001_rrhpwsqx2n0xba,Deal - Expansion,9137.13,USD,Closed Lost,2025-04-18,2025-05-05,True,False
006_30kjsvi82jhgnv,001_0vj5t15hywejl7,Deal - Renewal,17951.33,USD,Proposal,2024-02-26,,False,False
006_09ud772m85nw56,001_hp9dbi7n6kgxn2,Deal - New,8335.93,USD,Proposal,2024-03-14,,False,False
006_kmpxkocd9kdfi8,001_7mwzg4iv6ylq5z,Deal - New,38300.94,USD,Closed Lost,2025-06-13,2025-08-28,True,False
