OpportunityId,StageName,CreatedDate
006_7v0awqa4wg1nlt,Qualified,2023-07-08
006_9udfuieluu87lb,Prospecting,2023-12-14
006_9udfuieluu87lb,Qualified,2024-01-01
006_9udfuieluu87lb,Proposal,2024-01-20
006_9udfuieluu87lb,Negotiation,2024-02-05
006_9udfuieluu87lb,Closed Won,2024-02-27
006_4w8cg8hm4xqflc,Prospecting,2024-03-14
006_4w8cg8hm4xqflc,Qualified,2024-03-24
006_4w8cg8hm4xqflc,Proposal,2024-04-04
006_4w8cg8hm4xqflc,Negotiation,2024-04-28
006_4w8cg8hm4xqflc,Closed Lost,2024-05-22
006_rdbqqo7jzz5uvk,Prospecting,2025-02-13
006_rdbqqo7jzz5uvk,Qualified,2025-03-05
006_k76i1wlzmcra6f,Prospecting,2023-08-04
006_k76i1wlzmcra6f,Qualified,2023-08-26
006_k76i1wlzmcra6f,Proposal,2023-09-11
006_k76i1wlzmcra6f,Negotiation,2023-09-23
006_k76i1wlzmcra6f,Closed Lost,2023-09-26
006_vitgri38hq3k5u,Prospecting,2024-03-19
006_vitgri38hq3k5u,Qualified,2024-03-23
006_vitgri38hq3k5u,Proposal,2024-04-11
006_vitgri38hq3k5u,Negotiation,2024-04-15
006_vitgri38hq3k5u,Closed Won,2024-04-20
006_ejgrrujpcnrnrb,Prospecting,2024-04-08
006_ejgrrujpcnrnrb,Qualified,2024-04-13
006_ejgrrujpcnrnrb,Proposal,2024-05-03
006_ejgrrujpcnrnrb,Negotiation,2024-05-08
006_ejgrrujpcnrnrb,Closed Lost,2024-05-13
006_gvoif9l3bo3phq,Prospecting,2024-12-27
006_gvoif9l3bo3phq,Qualified,2025-01-19
006_gvoif9l3bo3phq,Proposal,2025-01-29
006_gvoif9l3bo3phq,Negotiation,2025-02-13
006_gvoif9l3bo3phq,Closed Won,2025-03-09
006_lxe0y2ygeoqp8e,Prospecting,2024-01-09
006_lxe0y2ygeoqp8e,Qualified,2024-01-19
006_lxe0y2ygeoqp8e,Proposal,2024-02-04
006_lxe0y2ygeoqp8e,Negotiation,2024-02-12
006_lxe0y2ygeoqp8e,Closed Won,2024-03-05
006_xax3xj217q8aw1,Prospecting,2025-07-23
006_xax3xj217q8aw1,Qualified,2025-08-03
006_r6qu7ifgaoquao,Prospecting,2025-03-10
006_r6qu7ifgaoquao,Qualified,2025-03-22
006_r6qu7ifgaoquao,Proposal,2025-04-03
006_r6qu7ifgaoquao,Negotiation,2025-04-26
006_r6qu7ifgaoquao,Closed Won,2025-05-15
006_lg6cpc7gxnjb0i,Prospecting,2024-07-27
006_lg6cpc7gxnjb0i,Qualified,2024-08-06
006_lg6cpc7gxnjb0i,Proposal,2024-08-14
006_lg6cpc7gxnjb0i,Negotiation,2024-08-29
006_2o1phqmh3bqxhb,Prospecting,2024-03-13
006_2o1phqmh3bqxhb,Qualified,2024-04-05
006_2o1phqmh3bqxhb,Proposal,2024-04-28
006_2o1phqmh3bqxhb,Negotiation,2024-05-01
006_2o1phqmh3bqxhb,Closed Won,2024-05-20
006_kc7d06opfmvbzl,Prospecting,2023-04-11
006_kc7d06opfmvbzl,Qualified,2023-05-03
006_kc7d06opfmvbzl,Proposal,2023-05-06
006_kc7d06opfmvbzl,Negotiation,2023-05-27
006_kc7d06opfmvbzl,Closed Lost,2023-06-07
006_zalv2wbjqyy25k,Prospecting,2025-05-25
006_zalv2wbjqyy25k,Qualified,2025-06-13
006_zalv2wbjqyy25k,Proposal,2025-06-16
006_zalv2wbjqyy25k,Negotiation,2025-06-30
006_zalv2wbjqyy25k,Closed Won,2025-07-04
006_6am58qqq7hz94f,Prospecting,2023-07-23
006_6am58qqq7hz94f,Qualified,2023-08-16
006_h2clvlyt1y3umq,Prospecting,2025-10-03
006_h2clvlyt1y3umq,Qualified,2025-10-24
006_h2clvlyt1y3umq,Proposal,2025-11-06
006_3h9qmx62nw3694,Prospecting,2025-09-06
006_3h9qmx62nw3694,Qualified,2025-09-22
006_3h9qmx62nw3694,Proposal,2025-09-26
006_3h9qmx62nw3694,Negotiation,2025-10-06
006_3h9qmx62nw3694,Closed Won,2025-10-29
006_c07hi9vb7geo3f,Prospecting,2024-04-12
006_c07hi9vb7geo3f,Qualified,2024-05-04
006_c07hi9vb7geo3f,Proposal,2024-05-17
006_c07hi9vb7geo3f,Negotiation,2024-05-29
006_ki4wepbenva001,Prospecting,2023-01-31
006_ki4wepbenva001,Qualified,2023-02-04
006_ki4wepbenva001,Proposal,2023-02-25
006_ki4wepbenva001,Negotiation,2023-03-06
006_ki4wepbenva001,Closed Won,2023-03-18
006_jxmc1ygsxv5wqa,Prospecting,2024-02-10
006_jxmc1ygsxv5wqa,Qualified,2024-02-22
006_jxmc1ygsxv5wqa,Proposal,2024-03-03
006_jxmc1ygsxv5wqa,Negotiation,2024-03-17
006_jxmc1ygsxv5wqa,Closed Lost,2024-04-09
006_67etyjovhsndk3,Prospecting,2023-07-11
006_67etyjovhsndk3,Proposal,2023-07-28
006_mh0qqpksba11rp,Prospecting,2024-01-03
006_mh0qqpksba11rp,Qualified,2024-01-14
006_mh0qqpksba11rp,Proposal,2024-01-21
006_mh0qqpksba11rp,Negotiation,2024-02-02
006_mh0qqpksba11rp,Closed Won,2024-02-22
006_6x3u2nipcafxiu,Prospecting,2025-02-21
006_6x3u2nipcafxiu,Qualified,2025-03-01
006_6x3u2nipcafxiu,Proposal,2025-03-17
006_6x3u2nipcafxiu,Negotiation,2025-03-29
006_6x3u2nipcafxiu,Closed Lost,2025-04-10
006_19k0ec5g78zexm,Prospecting,2024-04-10
006_19k0ec5g78zexm,Qualified,2024-04-24
006_3xsufj06hrfhou,Prospecting,2024-06-13
006_3xsufj06hrfhou,Qualified,2024-06-22
006_3xsufj06hrfhou,Proposal,2024-06-28
006_3xsufj06hrfhou,Negotiation,2024-07-06
006_3xsufj06hrfhou,Closed Lost,2024-07-30
006_k3rcvbccm44dzj,Prospecting,2024-03-18
006_k3rcvbccm44dzj,Qualified,2024-03-22
006_k3rcvbccm44dzj,Proposal,2024-04-01
006_k3rcvbccm44dzj,Negotiation,2024-04-06
006_k3rcvbccm44dzj,Closed Won,2024-04-20
006_o2xthmjh4nua00,Prospecting,2023-11-25
006_o2xthmjh4nua00,Qualified,2023-12-11
006_o2xthmjh4nua00,Proposal,2023-12-28
006_o2xthmjh4nua00,Negotiation,2024-01-11
006_o2xthmjh4nua00,Closed Lost,2024-02-02
006_6c0ldn3xqyzq9w,Prospecting,2025-08-06
006_6c0ldn3xqyzq9w,Qualified,2025-08-20
006_6c0ldn3xqyzq9w,Proposal,2025-09-05
006_6c0ldn3xqyzq9w,Negotiation,2025-09-08
006_6c0ldn3xqyzq9w,Closed Lost,2025-09-20
006_hf3lc7ucawhvsy,Prospecting,2023-05-05
006_hf3lc7ucawhvsy,Qualified,2023-05-20
006_hf3lc7ucawhvsy,Proposal,2023-05-25
006_3c6mhjcq1u1lg7,Prospecting,2023-03-14
006_3c6mhjcq1u1lg7,Negotiation,2023-03-30
006_f9pdmb3ckwlm4e,Prospecting,2023-02-04
006_f9pdmb3ckwlm4e,Qualified,2023-02-15
006_f9pdmb3ckwlm4e,Proposal,2023-03-08
006_f9pdmb3ckwlm4e,Negotiation,2023-03-26
006_f9pdmb3ckwlm4e,Closed Lost,2023-04-03
006_zxzt3fq2dzgia2,Prospecting,2025-02-10
006_zxzt3fq2dzgia2,Qualified,2025-02-28
006_5gw6zxcohsaof8,Prospecting,2025-01-27
006_5gw6zxcohsaof8,Qualified,2025-02-15
006_5gw6zxcohsaof8,Proposal,2025-02-20
006_5gw6zxcohsaof8,Negotiation,2025-03-02
006_5gw6zxcohsaof8,Closed Lost,2025-03-16
006_8s9fdtf2k14ks1,Prospecting,2023-01-09
006_8s9fdtf2k14ks1,Qualified,2023-01-29
006_8s9fdtf2k14ks1,Proposal,2023-02-19
006_8s9fdtf2k14ks1,Negotiation,2023-02-26
006_8s9fdtf2k14ks1,Closed Lost,2023-03-17
006_7ohaed36woeusl,Prospecting,2024-09-24
006_7ohaed36woeusl,Qualified,2024-09-30
006_7ohaed36woeusl,Negotiation,2024-10-18
006_s2wgdxmi7hal14,Prospecting,2024-01-02
006_s2wgdxmi7hal14,Qualified,2024-01-16
006_9zd4g6f5bv3nkb,Prospecting,2025-04-12
006_9zd4g6f5bv3nkb,Qualified,2025-04-26
006_9zd4g6f5bv3nkb,Proposal,2025-05-17
006_9zd4g6f5bv3nkb,Negotiation,2025-06-07
006_9zd4g6f5bv3nkb,Closed Lost,2025-06-27
006_7sqnan287rfkvu,Prospecting,2025-04-04
006_7sqnan287rfkvu,Qualified,2025-04-13
006_88bdkj2417crfj,Prospecting,2024-06-04
006_88bdkj2417crfj,Qualified,2024-06-18
006_mk6jygb7k0wygp,Prospecting,2023-12-18
006_mk6jygb7k0wygp,Qualified,2024-01-05
006_mk6jygb7k0wygp,Proposal,2024-01-19
006_mk6jygb7k0wygp,Negotiation,2024-01-26
006_mk6jygb7k0wygp,Closed Lost,2024-02-03
006_6wxrvzpt835rsw,Prospecting,2024-10-11
006_6wxrvzpt835rsw,Qualified,2024-10-19
006_6wxrvzpt835rsw,Proposal,2024-11-02
006_6wxrvzpt835rsw,Negotiation,2024-11-11
006_6wxrvzpt835rsw,Closed Won,2024-11-28
006_t98j67ufdxkyk7,Prospecting,2024-08-09
006_t98j67ufdxkyk7,Qualified,2024-08-23
006_t98j67ufdxkyk7,Proposal,2024-09-14
006_hbttkalmvtd4o6,Prospecting,2024-07-10
006_hbttkalmvtd4o6,Qualified,2024-08-02
006_hbttkalmvtd4o6,Proposal,2024-08-11
006_hbttkalmvtd4o6,Negotiation,2024-08-23
006_hbttkalmvtd4o6,Closed Lost,2024-09-16
006_oa64yiw7l0u9b5,Prospecting,2023-05-28
006_oa64yiw7l0u9b5,Qualified,2023-06-03
006_oa64yiw7l0u9b5,Proposal,2023-06-19
006_lli5nf2zmg5an2,Prospecting,2024-12-26
006_lli5nf2zmg5an2,Qualified,2025-01-01
006_a147do2e0aknfn,Prospecting,2025-08-17
006_a147do2e0aknfn,Negotiation,2025-09-06
006_xil0kogcgcykb6,Prospecting,2024-09-21
006_xil0kogcgcykb6,Qualified,2024-09-25
006_xil0kogcgcykb6,Proposal,2024-10-09
006_xil0kogcgcykb6,Negotiation,2024-10-30
006_xil0kogcgcykb6,Closed Won,2024-11-16
006_ev6pvce3xkvjpg,Prospecting,2023-09-29
006_ev6pvce3xkvjpg,Qualified,2023-10-09
006_ev6pvce3xkvjpg,Proposal,2023-10-25
006_ev6pvce3xkvjpg,Negotiation,2023-10-30
006_ev6pvce3xkvjpg,Closed Lost,2023-11-07
006_ylexjjpv3sx3mz,Prospecting,2023-02-11
006_ylexjjpv3sx3mz,Qualified,2023-02-20
006_ylexjjpv3sx3mz,Proposal,2023-03-05
006_ylexjjpv3sx3mz,Negotiation,2023-03-17
006_ylexjjpv3sx3mz,Closed Won,2023-03-25
006_lgciutestoentw,Prospecting,2024-11-18
006_lgciutestoentw,Qualified,2024-12-05
006_lgciutestoentw,Proposal,2024-12-12
006_lgciutestoentw,Negotiation,2024-12-30
006_lgciutestoentw,Closed Lost,2025-01-09
006_fo9qm5nf0hlcik,Prospecting,2023-04-06
006_fo9qm5nf0hlcik,Qualified,2023-04-22
006_plgfwdcqg21gkx,Prospecting,2025-09-15
006_plgfwdcqg21gkx,Qualified,2025-09-25
006_plgfwdcqg21gkx,Proposal,2025-10-11
006_plgfwdcqg21gkx,Negotiation,2025-10-19
006_plgfwdcqg21gkx,Closed Won,2025-10-26
006_i125igai5s3o7m,Prospecting,2025-01-03
006_i125igai5s3o7m,Qualified,2025-01-06
006_vilu6x5fbmmzof,Prospecting,2024-09-10
006_vilu6x5fbmmzof,Negotiation,2024-09-29
006_s8ocx5egcfihti,Prospecting,2024-10-28
006_s8ocx5egcfihti,Qualified,2024-11-08
006_s8ocx5egcfihti,Proposal,2024-11-17
006_s8ocx5egcfihti,Negotiation,2024-12-05
006_s8ocx5egcfihti,Closed Won,2024-12-15
006_4pft7ie0wbkril,Prospecting,2024-10-29
006_4pft7ie0wbkril,Qualified,2024-11-09
006_4pft7ie0wbkril,Proposal,2024-11-25
006_7xj1hx0dzq6qfw,Prospecting,2025-07-25
006_7xj1hx0dzq6qfw,Qualified,2025-08-09
006_7xj1hx0dzq6qfw,Proposal,2025-08-14
006_7xj1hx0dzq6qfw,Negotiation,2025-08-27
006_7xj1hx0dzq6qfw,Closed Lost,2025-09-05
006_rat4ox5z06cn07,Prospecting,2025-03-09
006_rat4ox5z06cn07,Qualified,2025-04-01
006_rat4ox5z06cn07,Proposal,2025-04-20
006_4ok2afxezxszp9,Prospecting,2025-03-04
006_4ok2afxezxszp9,Qualified,2025-03-17
006_4ok2afxezxszp9,Proposal,2025-03-31
006_4ok2afxezxszp9,Negotiation,2025-04-20
006_caaa287r94hef2,Prospecting,2024-04-23
006_caaa287r94hef2,Qualified,2024-05-13
006_caaa287r94hef2,Proposal,2024-05-27
006_caaa287r94hef2,Negotiation,2024-06-04
006_caaa287r94hef2,Closed Won,2024-06-20
006_jwdkyudpnqbjek,Prospecting,2025-06-07
006_jwdkyudpnqbjek,Qualified,2025-06-20
006_jwdkyudpnqbjek,Proposal,2025-07-06
006_jwdkyudpnqbjek,Negotiation,2025-07-14
006_jwdkyudpnqbjek,Closed Won,2025-08-06
006_ctoseqthc2cu2z,Prospecting,2024-04-13
006_ctoseqthc2cu2z,Qualified,2024-04-26
006_ctoseqthc2cu2z,Proposal,2024-05-13
006_ctoseqthc2cu2z,Negotiation,2024-05-23
006_ctoseqthc2cu2z,Closed Lost,2024-06-07
006_n5ekniiunb75us,Prospecting,2025-05-07
006_n5ekniiunb75us,Qualified,2025-05-28
006_n5ekniiunb75us,Proposal,2025-06-20
006_oi5f93ysirghzp,Prospecting,2023-10-28
006_oi5f93ysirghzp,Qualified,2023-11-15
006_oi5f93ysirghzp,Proposal,2023-12-09
006_oi5f93ysirghzp,Negotiation,2023-12-27
006_oi5f93ysirghzp,Closed Lost,2024-01-09
006_c2p913goddbnuo,Prospecting,2024-08-01
006_c2p913goddbnuo,Qualified,2024-08-17
006_c2p913goddbnuo,Proposal,2024-09-04
006_c2p913goddbnuo,Negotiation,2024-09-26
006_dd6279zwzsgoba,Prospecting,2025-05-15
006_dd6279zwzsgoba,Qualified,2025-06-05
006_dd6279zwzsgoba,Negotiation,2025-06-13
006_4gvudetzmr5lcv,Prospecting,2025-08-27
006_4gvudetzmr5lcv,Qualified,2025-09-15
006_4gvudetzmr5lcv,Proposal,2025-09-18
006_rzf8tsut01trxm,Prospecting,2025-04-16
006_rzf8tsut01trxm,Qualified,2025-05-07
006_rzf8tsut01trxm,Proposal,2025-05-10
006_2f18e4bo3twjvk,Prospecting,2023-11-02
006_2f18e4bo3twjvk,Qualified,2023-11-17
006_l3bjw4xk0xkfn8,Prospecting,2024-09-05
006_l3bjw4xk0xkfn8,Qualified,2024-09-20
006_l3bjw4xk0xkfn8,Proposal,2024-10-08
006_l3bjw4xk0xkfn8,Negotiation,2024-10-25
006_6sizxgcffcn64y,Prospecting,2023-03-21
006_6sizxgcffcn64y,Qualified,2023-03-27
006_6sizxgcffcn64y,Proposal,2023-04-09
006_6sizxgcffcn64y,Negotiation,2023-04-23
006_6sizxgcffcn64y,Closed Lost,2023-04-27
006_vn3xmeeuycg1uj,Prospecting,2023-06-21
006_vn3xmeeuycg1uj,Qualified,2023-07-06
006_o2ktyikk2ebh4o,Prospecting,2024-12-24
006_o2ktyikk2ebh4o,Qualified,2024-12-28
006_o2ktyikk2ebh4o,Negotiation,2025-01-09
006_96xe21w96kzxtj,Prospecting,2023-07-26
006_96xe21w96kzxtj,Qualified,2023-08-08
006_96xe21w96kzxtj,Proposal,2023-08-24
006_96xe21w96kzxtj,Negotiation,2023-09-15
006_96xe21w96kzxtj,Closed Lost,2023-10-03
006_x3smv5r1ve2y8f,Prospecting,2024-05-05
006_x3smv5r1ve2y8f,Qualified,2024-05-22
006_x3smv5r1ve2y8f,Proposal,2024-06-09
006_x3smv5r1ve2y8f,Negotiation,2024-06-30
006_x3smv5r1ve2y8f,Closed Lost,2024-07-11
006_iw1lw1uujm15e6,Prospecting,2024-04-17
006_iw1lw1uujm15e6,Qualified,2024-04-28
006_iw1lw1uujm15e6,Proposal,2024-05-19
006_iw1lw1uujm15e6,Negotiation,2024-05-28
006_31cybc431tlh2u,Prospecting,2025-08-07
006_31cybc431tlh2u,Qualified,2025-08-22
006_31cybc431tlh2u,Proposal,2025-08-29
006_31cybc431tlh2u,Negotiation,2025-09-05
006_5re44n8yelxqgw,Prospecting,2024-01-19
006_5re44n8yelxqgw,Qualified,2024-02-02
006_5re44n8yelxqgw,Proposal,2024-02-05
006_h5ye5tmz6p8tr1,Prospecting,2024-10-19
006_h5ye5tmz6p8tr1,Qualified,2024-10-29
006_h5ye5tmz6p8tr1,Negotiation,2024-11-06
006_alqvrb397zm39n,Prospecting,2023-04-24
006_alqvrb397zm39n,Qualified,2023-05-10
006_9fpuq2rbvw927g,Prospecting,2025-05-27
006_9fpuq2rbvw927g,Qualified,2025-06-09
006_9fpuq2rbvw927g,Proposal,2025-06-25
006_9fpuq2rbvw927g,Negotiation,2025-07-02
006_9fpuq2rbvw927g,Closed Lost,2025-07-19
006_0imlwjam4lqmsb,Prospecting,2024-07-10
006_0imlwjam4lqmsb,Qualified,2024-07-29
006_0imlwjam4lqmsb,Proposal,2024-08-06
006_0imlwjam4lqmsb,Negotiation,2024-08-26
006_ed81tqjtafiovd,Prospecting,2025-04-29
006_ed81tqjtafiovd,Qualified,2025-05-22
006_w53us35iwpjx4n,Prospecting,2023-06-20
006_w53us35iwpjx4n,Qualified,2023-07-03
006_w53us35iwpjx4n,Proposal,2023-07-08
006_w53us35iwpjx4n,Negotiation,2023-07-23
006_w53us35iwpjx4n,Closed Lost,2023-08-03
006_a73o5r04sbsrn8,Prospecting,2024-08-29
006_a73o5r04sbsrn8,Qualified,2024-09-07
006_3ipklupo6tsg0n,Prospecting,2025-04-19
006_3ipklupo6tsg0n,Qualified,2025-05-02
006_3ipklupo6tsg0n,Proposal,2025-05-26
006_3ipklupo6tsg0n,Negotiation,2025-06-17
006_3ipklupo6tsg0n,Closed Lost,2025-07-09
006_dux2z989m5dv1z,Prospecting,2023-07-28
006_dux2z989m5dv1z,Qualified,2023-08-16
006_dux2z989m5dv1z,Proposal,2023-08-30
006_dux2z989m5dv1z,Negotiation,2023-09-18
006_dux2z989m5dv1z,Closed Won,2023-10-12
006_r5an5um5n06lsf,Prospecting,2023-03-23
006_r5an5um5n06lsf,Qualified,2023-04-08
006_r5an5um5n06lsf,Proposal,2023-04-13
006_r5an5um5n06lsf,Negotiation,2023-04-23
006_r5an5um5n06lsf,Closed Won,2023-05-11
006_q8njpaho0hzeyv,Prospecting,2023-06-23
006_q8njpaho0hzeyv,Qualified,2023-06-27
006_q8njpaho0hzeyv,Proposal,2023-07-10
006_q8njpaho0hzeyv,Negotiation,2023-08-01
006_q8njpaho0hzeyv,Closed Won,2023-08-16
006_8l6kenk8mky2uv,Prospecting,2024-02-18
006_8l6kenk8mky2uv,Qualified,2024-03-09
006_8l6kenk8mky2uv,Proposal,2024-03-19
006_zz3bnvyg4545wu,Prospecting,2025-08-19
006_zz3bnvyg4545wu,Qualified,2025-09-09
006_zz3bnvyg4545wu,Proposal,2025-09-27
006_zz3bnvyg4545wu,Negotiation,2025-10-10
006_zz3bnvyg4545wu,Closed Lost,2025-10-31
006_v5v2xsf672gvoh,Prospecting,2023-07-19
006_v5v2xsf672gvoh,Qualified,2023-07-28
006_v5v2xsf672gvoh,Proposal,2023-08-14
006_v5v2xsf672gvoh,Negotiation,2023-08-26
006_v5v2xsf672gvoh,Closed Lost,2023-09-04
006_d78bla2a149dpx,Prospecting,2023-08-07
006_d78bla2a149dpx,Negotiation,2023-08-23
006_1hfqozsajv59zr,Prospecting,2023-05-29
006_1hfqozsajv59zr,Qualified,2023-06-07
006_1hfqozsajv59zr,Proposal,2023-06-17
006_1hfqozsajv59zr,Negotiation,2023-06-23
006_1hfqozsajv59zr,Closed Won,2023-07-16
006_ibvuj0r9lnigcq,Prospecting,2025-06-06
006_ibvuj0r9lnigcq,Qualified,2025-06-19
006_ibvuj0r9lnigcq,Proposal,2025-07-05
006_ibvuj0r9lnigcq,Negotiation,2025-07-18
006_ibvuj0r9lnigcq,Closed Lost,2025-07-24
006_d9kslp65608y07,Prospecting,2025-02-10
006_d9kslp65608y07,Qualified,2025-02-19
006_d9kslp65608y07,Proposal,2025-03-13
006_t8y9ula8apk0ip,Prospecting,2023-08-06
006_t8y9ula8apk0ip,Qualified,2023-08-13
006_vsyn2f6jj4yru7,Prospecting,2023-02-04
006_vsyn2f6jj4yru7,Qualified,2023-02-17
006_vsyn2f6jj4yru7,Proposal,2023-02-28
006_vsyn2f6jj4yru7,Negotiation,2023-03-06
006_vsyn2f6jj4yru7,Closed Lost,2023-03-21
006_0fntpxp1vbra9x,Prospecting,2024-10-19
006_0fntpxp1vbra9x,Qualified,2024-11-10
006_0fntpxp1vbra9x,Proposal,2024-11-16
006_0fntpxp1vbra9x,Negotiation,2024-12-10
006_0fntpxp1vbra9x,Closed Lost,2025-01-03
006_y5223cb8f6e4h5,Prospecting,2023-08-03
006_y5223cb8f6e4h5,Qualified,2023-08-18
006_y5223cb8f6e4h5,Proposal,2023-09-05
006_y5223cb8f6e4h5,Negotiation,2023-09-28
006_y5223cb8f6e4h5,Closed Lost,2023-10-01
006_m1x8bxcst2tz7w,Prospecting,2025-03-05
006_m1x8bxcst2tz7w,Qualified,2025-03-24
006_m1x8bxcst2tz7w,Proposal,2025-04-06
006_6712bp4r0rx83n,Prospecting,2024-07-21
006_6712bp4r0rx83n,Qualified,2024-08-02
006_6712bp4r0rx83n,Proposal,2024-08-16
006_7n4m570b7l4hmn,Prospecting,2025-02-01
006_7n4m570b7l4hmn,Qualified,2025-02-12
006_6tzvdx8hs0vz5a,Prospecting,2025-06-09
006_6tzvdx8hs0vz5a,Qualified,2025-06-17
006_6tzvdx8hs0vz5a,Proposal,2025-07-04
006_6tzvdx8hs0vz5a,Negotiation,2025-07-09
006_6tzvdx8hs0vz5a,Closed Lost,2025-07-18
006_4708hjp6vfdi40,Prospecting,2025-05-16
006_4708hjp6vfdi40,Qualified,2025-05-20
006_4708hjp6vfdi40,Proposal,2025-06-05
006_4708hjp6vfdi40,Negotiation,2025-06-21
006_4708hjp6vfdi40,Closed Lost,2025-07-14
006_wx51oksl8c8421,Prospecting,2025-05-14
006_wx51oksl8c8421,Qualified,2025-05-21
006_wx51oksl8c8421,Proposal,2025-06-09
006_wx51oksl8c8421,Negotiation,2025-06-22
006_wx51oksl8c8421,Closed Won,2025-07-16
006_82v9vpe43rn3pg,Prospecting,2024-08-24
006_82v9vpe43rn3pg,Qualified,2024-09-17
006_82v9vpe43rn3pg,Proposal,2024-09-26
006_82v9vpe43rn3pg,Negotiation,2024-10-06
006_82v9vpe43rn3pg,Closed Won,2024-10-21
006_fb2lo7x5ra4nbw,Prospecting,2025-06-17
006_fb2lo7x5ra4nbw,Qualified,2025-06-25
006_fb2lo7x5ra4nbw,Proposal,2025-07-13
006_fb2lo7x5ra4nbw,Negotiation,2025-07-28
006_fb2lo7x5ra4nbw,Closed Won,2025-08-07
006_88g0w1oyhukfwe,Prospecting,2024-09-28
006_88g0w1oyhukfwe,Qualified,2024-10-12
006_88g0w1oyhukfwe,Proposal,2024-10-20
006_88g0w1oyhukfwe,Negotiation,2024-11-09
006_88g0w1oyhukfwe,Closed Won,2024-11-22
006_urawfb593nrfwa,Prospecting,2024-12-02
006_urawfb593nrfwa,Qualified,2024-12-22
006_urawfb593nrfwa,Proposal,2024-12-26
006_urawfb593nrfwa,Negotiation,2025-01-02
006_urawfb593nrfwa,Closed Lost,2025-01-20
006_mn7qfqtewmpatv,Prospecting,2023-10-20
006_mn7qfqtewmpatv,Qualified,2023-11-11
006_mn7qfqtewmpatv,Proposal,2023-11-26
006_mn7qfqtewmpatv,Negotiation,2023-12-09
006_mn7qfqtewmpatv,Closed Won,2023-12-13
006_v6f95kgf8f7uvj,Prospecting,2024-03-18
006_v6f95kgf8f7uvj,Negotiation,2024-03-28
006_0t5ymhyp88m2vv,Prospecting,2024-11-10
006_0t5ymhyp88m2vv,Qualified,2024-11-20
006_0t5ymhyp88m2vv,Proposal,2024-12-09
006_0t5ymhyp88m2vv,Negotiation,2024-12-18
006_0t5ymhyp88m2vv,Closed Lost,2025-01-02
006_mcjxghm4lsb6an,Prospecting,2023-11-08
006_mcjxghm4lsb6an,Qualified,2023-11-22
006_mcjxghm4lsb6an,Proposal,2023-12-11
006_mcjxghm4lsb6an,Negotiation,2023-12-23
006_mcjxghm4lsb6an,Closed Lost,2023-12-26
006_idxubig9a3zeat,Prospecting,2024-11-24
006_idxubig9a3zeat,Qualified,2024-12-07
006_au32hfvvrd39fw,Prospecting,2024-09-07
006_au32hfvvrd39fw,Qualified,2024-10-01
006_ccb45t6794t9ea,Prospecting,2023-03-30
006_ccb45t6794t9ea,Qualified,2023-04-08
006_ccb45t6794t9ea,Proposal,2023-04-21
006_ccb45t6794t9ea,Negotiation,2023-04-29
006_ccb45t6794t9ea,Closed Lost,2023-05-14
006_4yzywlhun8wxye,Prospecting,2024-05-09
006_4yzywlhun8wxye,Negotiation,2024-05-30
006_4eogkqjvbzsjok,Prospecting,2024-07-12
006_4eogkqjvbzsjok,Qualified,2024-08-01
006_x8lvsdxy6f3zp9,Prospecting,2024-05-17
006_x8lvsdxy6f3zp9,Qualified,2024-05-22
006_x8lvsdxy6f3zp9,Proposal,2024-06-06
006_x8lvsdxy6f3zp9,Negotiation,2024-06-30
006_x8lvsdxy6f3zp9,Closed Lost,2024-07-23
006_knaji4z62jv7mr,Prospecting,2025-09-14
006_knaji4z62jv7mr,Qualified,2025-10-06
006_knaji4z62jv7mr,Proposal,2025-10-14
006_knaji4z62jv7mr,Negotiation,2025-10-20
006_knaji4z62jv7mr,Closed Lost,2025-11-12
006_u2je2e2wov6dcw,Prospecting,2024-08-03
006_u2je2e2wov6dcw,Qualified,2024-08-26
006_cxa57gzf0axnj8,Prospecting,2024-05-18
006_cxa57gzf0axnj8,Qualified,2024-06-08
006_cxa57gzf0axnj8,Proposal,2024-07-02
006_cxa57gzf0axnj8,Negotiation,2024-07-21
006_cxa57gzf0axnj8,Closed Lost,2024-08-02
006_i1hs00pl2jxasd,Prospecting,2024-07-10
006_i1hs00pl2jxasd,Qualified,2024-08-03
006_i1hs00pl2jxasd,Proposal,2024-08-11
006_i1hs00pl2jxasd,Negotiation,2024-09-01
006_i1hs00pl2jxasd,Closed Won,2024-09-24
006_7zq8fz7i8hb3gu,Prospecting,2023-09-23
006_7zq8fz7i8hb3gu,Qualified,2023-09-28
006_7zq8fz7i8hb3gu,Proposal,2023-10-04
006_7zq8fz7i8hb3gu,Negotiation,2023-10-17
006_7zq8fz7i8hb3gu,Closed Lost,2023-11-03
006_918ogqivqmsqgt,Prospecting,2024-05-24
006_918ogqivqmsqgt,Qualified,2024-05-31
006_918ogqivqmsqgt,Negotiation,2024-06-03
006_dpy2ukfgc467w2,Prospecting,2025-09-30
006_dpy2ukfgc467w2,Qualified,2025-10-22
006_dpy2ukfgc467w2,Proposal,2025-10-28
006_dpy2ukfgc467w2,Negotiation,2025-11-21
006_dpy2ukfgc467w2,Closed Lost,2025-12-02
006_dpkd12wk5na7bl,Prospecting,2023-06-24
006_dpkd12wk5na7bl,Qualified,2023-07-12
006_dpkd12wk5na7bl,Proposal,2023-07-15
006_dpkd12wk5na7bl,Negotiation,2023-07-21
006_dpkd12wk5na7bl,Closed Won,2023-08-05
